playerName_x,playerPrice,playerPos,playerClub,playerImg_x,TotalPoints,Goals,Assists,BallsRecov,match_name,score,playerName_y,Team,OverallRating,playerImgy,TeamImg,FlagImg,Nation,Pace,Shooting,Passing,Dribbling,Defending,Physicality
K. Asllani,4.8,MID,INT,https://img.uefa.com/imgml/TP/players/1/2024/75x75/250143669.jpg?v=4.07,6,0,0,7,Kristjan Asllani,86,Kristjan Asllani,Inter,74,https://media.contentapi.ea.com/content/dam/ea/easfc/fc-24/ratings/common/full/player-portraits/p264699.png.adapt.50w.png,https://images.ctfassets.net/rs6bgs1g8dbr/3P2xBSe9ichAyoiP8uzR7t/271e45d5b480a9ec7d42200e85677d79/44.png,https://images.ctfassets.net/rs6bgs1g8dbr/5GiRLrXtGmKMsgQRZf422S/f200ae29f76999a5fecd2e48d0664e7d/f_1.png,Albania,66,61,733,733,69,611
M. Elneny,4.8,MID,ARS,https://img.uefa.com/imgml/TP/players/1/2024/75x75/250056993.jpg?v=4.07,3,0,0,1,Mohamed Elneny,86,Mohamed Elneny,Arsenal,75,https://media.contentapi.ea.com/content/dam/ea/easfc/fc-24/ratings/common/full/player-portraits/p213051.png.adapt.50w.png,https://images.ctfassets.net/rs6bgs1g8dbr/RrovHfxo1AFm2Fsfl50kN/1b45151487917b5375e2698abbce260a/1.png,https://images.ctfassets.net/rs6bgs1g8dbr/47n0OmC3ybbgdht5psAAkh/0036103d02613df3cfbe8bef0059ec56/f_111.png,Egypt,524,63,71,70,721,703
Çağlar Söyüncü,4.8,DEF,ATM,https://img.uefa.com/imgml/TP/players/1/2024/75x75/250082679.jpg?v=4.07,1,0,0,3,Çağlar Söyüncü,100,Çağlar Söyüncü,Atlético de Madrid,77,https://media.contentapi.ea.com/content/dam/ea/easfc/fc-24/ratings/common/full/player-portraits/p232119.png.adapt.50w.png,https://images.ctfassets.net/rs6bgs1g8dbr/452jAa9UhkaM3gXX81Roqk/ec88e48a2b43d5e7a3fef6a38c96c16f/240.png,https://images.ctfassets.net/rs6bgs1g8dbr/1ySnbOdpioMQcxuDCCSktU/a77b2136ae4a635a6eae9888e1af1aa1/f_48.png,Turkey,692,46,591,641,762,781
M. Lazzari,4.7,DEF,LAZ,https://img.uefa.com/imgml/TP/players/1/2024/75x75/250122732.jpg?v=4.07,22,0,0,20,Manuel Lazzari,84,Manuel Lazzari,Latium,79,https://media.contentapi.ea.com/content/dam/ea/easfc/fc-24/ratings/common/full/player-portraits/p235374.png.adapt.50w.png,https://images.ctfassets.net/rs6bgs1g8dbr/3bAH16oyMK2cTl3Vpf29Z5/7fc0c85c8544ed967ec2509d169a51e3/115841.png,https://images.ctfassets.net/rs6bgs1g8dbr/EHrJWMzTNIVkWKssiD4Oc/366d836ba975be3d6abf7d3ffdebbb3f/f_27.png,Italy,92,62,76,82,70,661
O. Boscagli,4.7,DEF,PSV,https://img.uefa.com/imgml/TP/players/1/2024/75x75/250068808.jpg?v=4.07,19,0,0,33,Olivier Boscagli,85,Olivier Boscagli,PSV,76,https://media.contentapi.ea.com/content/dam/ea/easfc/fc-24/ratings/common/full/player-portraits/p225863.png.adapt.50w.png,https://images.ctfassets.net/rs6bgs1g8dbr/5C7ugikXTsPFTElZkD3xAU/9da6a26432b668026acab4f8ac88c89e/247.png,https://images.ctfassets.net/rs6bgs1g8dbr/5Il39kdF0vuuJ1Gc18R7Ww/b982b6f565d2d59fe0dc61e5ca620092/f_18.png,France,721,49,731,74,77,75
A. Lunin,4.7,GK,RMA,https://img.uefa.com/imgml/TP/players/1/2024/75x75/250089824.jpg?v=4.07,13,0,0,0,Andriy Lunin,86,Andriy Lunin,Real Madrid,74,https://media.contentapi.ea.com/content/dam/ea/easfc/fc-24/ratings/common/full/player-portraits/p243952.png.adapt.50w.png,https://images.ctfassets.net/rs6bgs1g8dbr/7ji8sU96bLJDrvUG9LhZfs/79c637e0af422fec5e4d76c513fbd0dd/243.png,https://images.ctfassets.net/rs6bgs1g8dbr/6B6dfxqWnBfv5OGdXqIoGy/39af824aefc90460f6a9a81a78a170af/f_49.png,Ukraine,731,701,721,751,37,732
M. Olivera,4.7,DEF,NAP,https://img.uefa.com/imgml/TP/players/1/2024/75x75/250134196.jpg?v=4.07,7,0,0,12,Mathías Olivera,84,Mathías Olivera,Napoli FC,78,https://media.contentapi.ea.com/content/dam/ea/easfc/fc-24/ratings/common/full/player-portraits/p240716.png.adapt.50w.png,https://images.ctfassets.net/rs6bgs1g8dbr/40PGLIPk7e71KQC6Sl1q7H/87a8e32ef6de16632b0bf74af3b3b833/116365.png,https://images.ctfassets.net/rs6bgs1g8dbr/4fGYxsJVNmxNUml4L5DpGb/6ae8147d2d002a8a3db6a6100e58dd6d/f_60.png,Uruguay,751,50,693,732,773,771
C. Sørensen,4.7,DEF,CPH,https://img.uefa.com/imgml/TP/players/1/2024/75x75/250007241.jpg?v=4.07,2,0,0,2,Christian Sørensen,86,Christian Sørensen,F.C. København,70,https://media.contentapi.ea.com/content/dam/ea/easfc/fc-24/ratings/common/full/player-portraits/p204017.png.adapt.50w.png,https://images.ctfassets.net/rs6bgs1g8dbr/5arj6cDpzcsjwIUJdGhB71/bde4e5b15371be5cda30b071aeaa7895/819.png,https://images.ctfassets.net/rs6bgs1g8dbr/W41LohXCFJWoEhvtE1Lva/4b6c673873626d7dd28de8fbfe8f7127/f_13.png,Denmark,767,626,702,69,612,71
J. Galán,4.7,DEF,ATM,https://img.uefa.com/imgml/TP/players/1/2024/75x75/250186923.jpg?v=4.07,1,0,0,3,Javi Galán,76,Javi Galán,Atlético de Madrid,82,https://media.contentapi.ea.com/content/dam/ea/easfc/fc-24/ratings/common/full/player-portraits/p231591.png.adapt.50w.png,https://images.ctfassets.net/rs6bgs1g8dbr/452jAa9UhkaM3gXX81Roqk/ec88e48a2b43d5e7a3fef6a38c96c16f/240.png,https://images.ctfassets.net/rs6bgs1g8dbr/7k3VpeG3cF7mCTkCpmY6cu/ee3d0c890df33b3ad4b4d5b9cd031ba9/f_45.png,Spain,813,561,773,831,794,721
H. Traoré,4.6,DEF,RSO,https://img.uefa.com/imgml/TP/players/1/2024/75x75/250123016.jpg?v=4.07,29,0,0,30,Hamari Traoré,86,Hamari Traoré,Real Sociedad,80,https://media.contentapi.ea.com/content/dam/ea/easfc/fc-24/ratings/common/full/player-portraits/p219789.png.adapt.50w.png,https://images.ctfassets.net/rs6bgs1g8dbr/3kY5i6htFsfl6nLjvzqRaM/7179d55f421f6776dd54d66a985b07f8/457.png,https://images.ctfassets.net/rs6bgs1g8dbr/37TFeHdgzNyfXqu8jHcS73/968fdf64d9d5d2e712e689f793ff4911/f_126.png,Mali,821,57,72,76,75,78
D. Vavro,4.6,DEF,CPH,https://img.uefa.com/imgml/TP/players/1/2024/75x75/250058731.jpg?v=4.07,29,0,0,48,Sabrina D'Angelo,86,Sabrina D'Angelo,Arsenal,76,https://media.contentapi.ea.com/content/dam/ea/easfc/fc-24/ratings/common/full/player-portraits/p235593.png.adapt.50w.png,https://images.ctfassets.net/rs6bgs1g8dbr/2nVvSUeSYjRpb3yreQesys/ad1971121cb8ce17023425f79e42b0b9/116009.png,https://images.ctfassets.net/rs6bgs1g8dbr/47dRsBymvMr3YATwWSnlhV/672e421a8434492fca2ee84bd02f570e/f_70.png,Canada,74,76,75,76,46,74
F. Acerbi,4.6,DEF,INT,https://img.uefa.com/imgml/TP/players/1/2024/75x75/250052957.jpg?v=4.07,28,0,1,20,Francesco Acerbi,86,Francesco Acerbi,Inter,83,https://media.contentapi.ea.com/content/dam/ea/easfc/fc-24/ratings/common/full/player-portraits/p199845.png.adapt.50w.png,https://images.ctfassets.net/rs6bgs1g8dbr/3P2xBSe9ichAyoiP8uzR7t/271e45d5b480a9ec7d42200e85677d79/44.png,https://images.ctfassets.net/rs6bgs1g8dbr/EHrJWMzTNIVkWKssiD4Oc/366d836ba975be3d6abf7d3ffdebbb3f/f_27.png,Italy,602,50,64,64,861,802
F. Lopez,4.6,MID,BAR,https://img.uefa.com/imgml/TP/players/1/2024/75x75/250164780.jpg?v=4.07,21,1,1,11,Giovanni Di Lorenzo,61,Giovanni Di Lorenzo,Napoli FC,85,https://media.contentapi.ea.com/content/dam/ea/easfc/fc-24/ratings/common/full/player-portraits/p217870.png.adapt.50w.png,https://images.ctfassets.net/rs6bgs1g8dbr/40PGLIPk7e71KQC6Sl1q7H/87a8e32ef6de16632b0bf74af3b3b833/116365.png,https://images.ctfassets.net/rs6bgs1g8dbr/EHrJWMzTNIVkWKssiD4Oc/366d836ba975be3d6abf7d3ffdebbb3f/f_27.png,Italy,85,671,752,792,824,822
João Mário,4.6,DEF,POR,https://img.uefa.com/imgml/TP/players/1/2024/75x75/250113343.jpg?v=4.07,20,0,1,15,João Mário,100,João Mário,FC Porto,77,https://media.contentapi.ea.com/content/dam/ea/easfc/fc-24/ratings/common/full/player-portraits/p257290.png.adapt.50w.png,https://images.ctfassets.net/rs6bgs1g8dbr/7e1BdoHLY0BxzU1Y9t2NZ9/e83ac2aecea93bbad781d7abf69a1c8b/236.png,https://images.ctfassets.net/rs6bgs1g8dbr/2lrwEhKVgf1yqaNPErE17U/827ef25bd1820ad5c65b278a021e9d86/f_38.png,Portugal,86,631,702,761,69,663
A. Barrenetxea,4.6,MID,RSO,https://img.uefa.com/imgml/TP/players/1/2024/75x75/250128806.jpg?v=4.07,20,1,1,6,Barrenetxea,95,Barrenetxea,Real Sociedad,74,https://media.contentapi.ea.com/content/dam/ea/easfc/fc-24/ratings/common/full/player-portraits/p246672.png.adapt.50w.png,https://images.ctfassets.net/rs6bgs1g8dbr/3kY5i6htFsfl6nLjvzqRaM/7179d55f421f6776dd54d66a985b07f8/457.png,https://images.ctfassets.net/rs6bgs1g8dbr/7k3VpeG3cF7mCTkCpmY6cu/ee3d0c890df33b3ad4b4d5b9cd031ba9/f_45.png,Spain,78,71,652,80,24,462
J. Ryerson,4.6,DEF,DOR,https://img.uefa.com/imgml/TP/players/1/2024/75x75/250092517.jpg?v=4.07,20,0,0,22,Julian Ryerson,84,Julian Ryerson,Borussia Dortmund,77,https://media.contentapi.ea.com/content/dam/ea/easfc/fc-24/ratings/common/full/player-portraits/p229891.png.adapt.50w.png,https://images.ctfassets.net/rs6bgs1g8dbr/GQTDDz0ijHzyTASt7DvFm/55446801ef41d55533b82c26c1d1e56f/22.png,https://images.ctfassets.net/rs6bgs1g8dbr/2oqGDALzThEx7wBBMbyIqE/759a715ed2bf7146304a0736ede94430/f_36.png,Norway,744,601,684,756,734,805
S. Dest,4.6,DEF,PSV,https://img.uefa.com/imgml/TP/players/1/2024/75x75/250112998.jpg?v=4.07,19,0,1,22,Sergiño Dest,86,Sergiño Dest,PSV,76,https://media.contentapi.ea.com/content/dam/ea/easfc/fc-24/ratings/common/full/player-portraits/p251804.png.adapt.50w.png,https://images.ctfassets.net/rs6bgs1g8dbr/5C7ugikXTsPFTElZkD3xAU/9da6a26432b668026acab4f8ac88c89e/247.png,https://images.ctfassets.net/rs6bgs1g8dbr/5cf40Cv4RRYt6T3ArGJOR1/aec9f45e482b9e325eab179be6a66963/f_95.png,United States,833,59,731,81,681,66
K. Phillips,4.6,MID,MCI,https://img.uefa.com/imgml/TP/players/1/2024/75x75/250143242.jpg?v=4.07,10,1,0,6,Kalvin Phillips,85,Kalvin Phillips,Manchester City,79,https://media.contentapi.ea.com/content/dam/ea/easfc/fc-24/ratings/common/full/player-portraits/p224081.png.adapt.50w.png,https://images.ctfassets.net/rs6bgs1g8dbr/hn2H64k3KVpJ3Wqpyleus/2d33f6e09f42515c20dd2a70600a3c26/10.png,https://images.ctfassets.net/rs6bgs1g8dbr/4BVs0BAE16wJ4ihZS72xv8/5f2bab28b731170d875d4b0dd66b3664/f_14.png,England,66,65,761,751,772,766
M. Cho,4.6,FWD,RSO,https://img.uefa.com/imgml/TP/players/1/2024/75x75/250163235.jpg?v=4.07,5,0,0,1,Mohamed-Ali Cho,86,Mohamed-Ali Cho,Real Sociedad,72,https://media.contentapi.ea.com/content/dam/ea/easfc/fc-24/ratings/common/full/player-portraits/p256476.png.adapt.50w.png,https://images.ctfassets.net/rs6bgs1g8dbr/3kY5i6htFsfl6nLjvzqRaM/7179d55f421f6776dd54d66a985b07f8/457.png,https://images.ctfassets.net/rs6bgs1g8dbr/5Il39kdF0vuuJ1Gc18R7Ww/b982b6f565d2d59fe0dc61e5ca620092/f_18.png,France,801,691,644,76,26,56
C. Azpilicueta,4.6,DEF,ATM,https://img.uefa.com/imgml/TP/players/1/2024/75x75/103827.jpg?v=4.07,4,0,0,11,Azpilicueta,95,Azpilicueta,Atlético de Madrid,79,https://media.contentapi.ea.com/content/dam/ea/easfc/fc-24/ratings/common/full/player-portraits/p184432.png.adapt.50w.png,https://images.ctfassets.net/rs6bgs1g8dbr/452jAa9UhkaM3gXX81Roqk/ec88e48a2b43d5e7a3fef6a38c96c16f/240.png,https://images.ctfassets.net/rs6bgs1g8dbr/7k3VpeG3cF7mCTkCpmY6cu/ee3d0c890df33b3ad4b4d5b9cd031ba9/f_45.png,Spain,613,55,76,72,813,733
D. Namaso,4.6,FWD,POR,https://img.uefa.com/imgml/TP/players/1/2024/75x75/250104093.jpg?v=4.07,3,0,0,1,Sabrina D'Angelo,86,Sabrina D'Angelo,Arsenal,76,https://media.contentapi.ea.com/content/dam/ea/easfc/fc-24/ratings/common/full/player-portraits/p235593.png.adapt.50w.png,https://images.ctfassets.net/rs6bgs1g8dbr/2nVvSUeSYjRpb3yreQesys/ad1971121cb8ce17023425f79e42b0b9/116009.png,https://images.ctfassets.net/rs6bgs1g8dbr/47dRsBymvMr3YATwWSnlhV/672e421a8434492fca2ee84bd02f570e/f_70.png,Canada,74,76,75,76,46,74
D. Cataldi,4.6,MID,LAZ,https://img.uefa.com/imgml/TP/players/1/2024/75x75/250039679.jpg?v=4.07,3,0,0,2,Sabrina D'Angelo,86,Sabrina D'Angelo,Arsenal,76,https://media.contentapi.ea.com/content/dam/ea/easfc/fc-24/ratings/common/full/player-portraits/p235593.png.adapt.50w.png,https://images.ctfassets.net/rs6bgs1g8dbr/2nVvSUeSYjRpb3yreQesys/ad1971121cb8ce17023425f79e42b0b9/116009.png,https://images.ctfassets.net/rs6bgs1g8dbr/47dRsBymvMr3YATwWSnlhV/672e421a8434492fca2ee84bd02f570e/f_70.png,Canada,74,76,75,76,46,74
Natan,4.5,DEF,NAP,https://img.uefa.com/imgml/TP/players/1/2024/75x75/250187998.jpg?v=4.07,28,0,1,29,Nathan Aké,72,Nathan Aké,Manchester City,81,https://media.contentapi.ea.com/content/dam/ea/easfc/fc-24/ratings/common/full/player-portraits/p208920.png.adapt.50w.png,https://images.ctfassets.net/rs6bgs1g8dbr/hn2H64k3KVpJ3Wqpyleus/2d33f6e09f42515c20dd2a70600a3c26/10.png,https://images.ctfassets.net/rs6bgs1g8dbr/4uNbG6XOZIntXSyvoqzfAN/611b3238ff441ce8440cc7643632fa0f/f_34.png,Holland,751,53,722,744,823,772
Y. Sommer,4.5,GK,INT,https://img.uefa.com/imgml/TP/players/1/2024/75x75/97746.jpg?v=4.07,26,0,0,0,Yann Sommer,82,Yann Sommer,Inter,84,https://media.contentapi.ea.com/content/dam/ea/easfc/fc-24/ratings/common/full/player-portraits/p177683.png.adapt.50w.png,https://images.ctfassets.net/rs6bgs1g8dbr/3P2xBSe9ichAyoiP8uzR7t/271e45d5b480a9ec7d42200e85677d79/44.png,https://images.ctfassets.net/rs6bgs1g8dbr/2s8MRlpVLTi9FNURVrPJZA/a14dfe4369d30b6ed61dbce95b7892ff/f_47.png,Switzerland,78,792,831,90,50,842
K. Grabara,4.5,GK,CPH,https://img.uefa.com/imgml/TP/players/1/2024/75x75/250090273.jpg?v=4.07,22,0,0,0,Kamil Grabara,84,Kamil Grabara,F.C. København,75,https://media.contentapi.ea.com/content/dam/ea/easfc/fc-24/ratings/common/full/player-portraits/p228383.png.adapt.50w.png,https://images.ctfassets.net/rs6bgs1g8dbr/5arj6cDpzcsjwIUJdGhB71/bde4e5b15371be5cda30b071aeaa7895/819.png,https://images.ctfassets.net/rs6bgs1g8dbr/KLzBJsJ0eQPZm4hVsZFgc/1a1b9891525684b366053c13c6c87487/f_37.png,Poland,761,753,723,762,42,751
R. Le Normand,4.5,DEF,RSO,https://img.uefa.com/imgml/TP/players/1/2024/75x75/250112513.jpg?v=4.07,22,0,0,23,Robin Le Normand,86,Robin Le Normand,Real Sociedad,82,https://media.contentapi.ea.com/content/dam/ea/easfc/fc-24/ratings/common/full/player-portraits/p233486.png.adapt.50w.png,https://images.ctfassets.net/rs6bgs1g8dbr/3kY5i6htFsfl6nLjvzqRaM/7179d55f421f6776dd54d66a985b07f8/457.png,https://images.ctfassets.net/rs6bgs1g8dbr/7k3VpeG3cF7mCTkCpmY6cu/ee3d0c890df33b3ad4b4d5b9cd031ba9/f_45.png,Spain,621,261,541,591,841,791
Lucas Vázquez,4.5,DEF,RMA,https://img.uefa.com/imgml/TP/players/1/2024/75x75/250040521.jpg?v=4.07,19,0,1,13,Lucas Vázquez,100,Lucas Vázquez,Real Madrid,81,https://media.contentapi.ea.com/content/dam/ea/easfc/fc-24/ratings/common/full/player-portraits/p208618.png.adapt.50w.png,https://images.ctfassets.net/rs6bgs1g8dbr/7ji8sU96bLJDrvUG9LhZfs/79c637e0af422fec5e4d76c513fbd0dd/243.png,https://images.ctfassets.net/rs6bgs1g8dbr/7k3VpeG3cF7mCTkCpmY6cu/ee3d0c890df33b3ad4b4d5b9cd031ba9/f_45.png,Spain,811,73,801,80,73,69
Castello Lukeba,4.5,DEF,RBL,https://img.uefa.com/imgml/TP/players/1/2024/75x75/250124068.jpg?v=4.07,19,0,0,37,Castello Lukeba,100,Castello Lukeba,RB Leipzig,77,https://media.contentapi.ea.com/content/dam/ea/easfc/fc-24/ratings/common/full/player-portraits/p262138.png.adapt.50w.png,https://images.ctfassets.net/rs6bgs1g8dbr/4JUfthPSJXlhOAcEl7Izgb/0577cc3edc3fedbfa511d6c6332b6e28/112172.png,https://images.ctfassets.net/rs6bgs1g8dbr/5Il39kdF0vuuJ1Gc18R7Ww/b982b6f565d2d59fe0dc61e5ca620092/f_18.png,France,785,43,67,711,781,762
A. Varela,4.5,MID,POR,https://img.uefa.com/imgml/TP/players/1/2024/75x75/250188256.jpg?v=4.07,17,0,0,17,Alan Varela,82,Alan Varela,FC Porto,76,https://media.contentapi.ea.com/content/dam/ea/easfc/fc-24/ratings/common/full/player-portraits/p260599.png.adapt.50w.png,https://images.ctfassets.net/rs6bgs1g8dbr/7e1BdoHLY0BxzU1Y9t2NZ9/e83ac2aecea93bbad781d7abf69a1c8b/236.png,https://images.ctfassets.net/rs6bgs1g8dbr/2WDsnQSFUeeDtN5E5VaRtQ/fd880af45fc99e56aac677d6bf583d77/f_52.png,Argentina,673,59,721,71,723,751
A. Romagnoli,4.5,DEF,LAZ,https://img.uefa.com/imgml/TP/players/1/2024/75x75/250047045.jpg?v=4.07,17,0,1,15,Alessio Romagnoli,86,Alessio Romagnoli,Latium,83,https://media.contentapi.ea.com/content/dam/ea/easfc/fc-24/ratings/common/full/player-portraits/p210413.png.adapt.50w.png,https://images.ctfassets.net/rs6bgs1g8dbr/3bAH16oyMK2cTl3Vpf29Z5/7fc0c85c8544ed967ec2509d169a51e3/115841.png,https://images.ctfassets.net/rs6bgs1g8dbr/EHrJWMzTNIVkWKssiD4Oc/366d836ba975be3d6abf7d3ffdebbb3f/f_27.png,Italy,693,40,561,692,852,803
J. Blaswich,4.5,GK,RBL,https://img.uefa.com/imgml/TP/players/1/2024/75x75/250051291.jpg?v=4.07,14,0,1,0,Janis Blaswich,85,Janis Blaswich,RB Leipzig,77,https://media.contentapi.ea.com/content/dam/ea/easfc/fc-24/ratings/common/full/player-portraits/p204092.png.adapt.50w.png,https://images.ctfassets.net/rs6bgs1g8dbr/4JUfthPSJXlhOAcEl7Izgb/0577cc3edc3fedbfa511d6c6332b6e28/112172.png,https://images.ctfassets.net/rs6bgs1g8dbr/1A8XMv08PSnZMzpSS5oNIF/47eae37fd5132755d6e36382e6122b1c/f_21.png,Germany,765,722,714,804,43,764
E. Hysaj,4.5,DEF,LAZ,https://img.uefa.com/imgml/TP/players/1/2024/75x75/250023520.jpg?v=4.07,13,0,0,14,Elseid Hysaj,86,Elseid Hysaj,Latium,76,https://media.contentapi.ea.com/content/dam/ea/easfc/fc-24/ratings/common/full/player-portraits/p210864.png.adapt.50w.png,https://images.ctfassets.net/rs6bgs1g8dbr/3bAH16oyMK2cTl3Vpf29Z5/7fc0c85c8544ed967ec2509d169a51e3/115841.png,https://images.ctfassets.net/rs6bgs1g8dbr/5GiRLrXtGmKMsgQRZf422S/f200ae29f76999a5fecd2e48d0664e7d/f_1.png,Albania,75,51,661,731,731,702
N. Aké,4.5,DEF,MCI,https://img.uefa.com/imgml/TP/players/1/2024/75x75/250027008.jpg?v=4.07,12,0,0,15,Nathan Aké,86,Nathan Aké,Manchester City,81,https://media.contentapi.ea.com/content/dam/ea/easfc/fc-24/ratings/common/full/player-portraits/p208920.png.adapt.50w.png,https://images.ctfassets.net/rs6bgs1g8dbr/hn2H64k3KVpJ3Wqpyleus/2d33f6e09f42515c20dd2a70600a3c26/10.png,https://images.ctfassets.net/rs6bgs1g8dbr/4uNbG6XOZIntXSyvoqzfAN/611b3238ff441ce8440cc7643632fa0f/f_34.png,Holland,751,53,722,744,823,772
S. Ulreich,4.5,GK,BAY,https://img.uefa.com/imgml/TP/players/1/2024/75x75/1902445.jpg?v=4.07,7,0,0,0,Sven Ulreich,84,Sven Ulreich,FC Bayern München,74,https://media.contentapi.ea.com/content/dam/ea/easfc/fc-24/ratings/common/full/player-portraits/p186569.png.adapt.50w.png,https://images.ctfassets.net/rs6bgs1g8dbr/1Uh6FbAG5LLX0OdAnHi84E/ed4e33b98ac5d03b2adad5a4e2efb777/21.png,https://images.ctfassets.net/rs6bgs1g8dbr/1A8XMv08PSnZMzpSS5oNIF/47eae37fd5132755d6e36382e6122b1c/f_21.png,Germany,75,69,62,772,41,73
A. Obispo,4.5,DEF,PSV,https://img.uefa.com/imgml/TP/players/1/2024/75x75/250088117.jpg?v=4.07,3,0,0,4,Armando Obispo,86,Armando Obispo,PSV,74,https://media.contentapi.ea.com/content/dam/ea/easfc/fc-24/ratings/common/full/player-portraits/p241171.png.adapt.50w.png,https://images.ctfassets.net/rs6bgs1g8dbr/5C7ugikXTsPFTElZkD3xAU/9da6a26432b668026acab4f8ac88c89e/247.png,https://images.ctfassets.net/rs6bgs1g8dbr/4uNbG6XOZIntXSyvoqzfAN/611b3238ff441ce8440cc7643632fa0f/f_34.png,Holland,732,42,603,66,72,79
Cédric,4.5,DEF,ARS,https://img.uefa.com/imgml/TP/players/1/2024/75x75/1907940.jpg?v=4.07,2,0,0,2,Cédric,100,Cédric,Arsenal,73,https://media.contentapi.ea.com/content/dam/ea/easfc/fc-24/ratings/common/full/player-portraits/p201118.png.adapt.50w.png,https://images.ctfassets.net/rs6bgs1g8dbr/RrovHfxo1AFm2Fsfl50kN/1b45151487917b5375e2698abbce260a/1.png,https://images.ctfassets.net/rs6bgs1g8dbr/2lrwEhKVgf1yqaNPErE17U/827ef25bd1820ad5c65b278a021e9d86/f_38.png,Portugal,656,61,70,741,73,622
J. Magunacelaya,4.5,MID,RSO,https://img.uefa.com/imgml/TP/players/1/2024/75x75/250163316.jpg?v=4.07,1,0,0,0,Jon Magunazelaia,77,Jon Magunazelaia,Real Sociedad,63,https://media.contentapi.ea.com/content/dam/ea/easfc/fc-24/ratings/common/full/player-portraits/p264665.png.adapt.50w.png,https://images.ctfassets.net/rs6bgs1g8dbr/3kY5i6htFsfl6nLjvzqRaM/7179d55f421f6776dd54d66a985b07f8/457.png,https://images.ctfassets.net/rs6bgs1g8dbr/7k3VpeG3cF7mCTkCpmY6cu/ee3d0c890df33b3ad4b4d5b9cd031ba9/f_45.png,Spain,76,64,60,66,46,55
T. Abed,4.5,MID,PSV,https://img.uefa.com/imgml/TP/players/1/2024/75x75/250169135.jpg?v=4.07,0,0,0,0,Luis Alberto,57,Luis Alberto,Latium,84,https://media.contentapi.ea.com/content/dam/ea/easfc/fc-24/ratings/common/full/player-portraits/p198706.png.adapt.50w.png,https://images.ctfassets.net/rs6bgs1g8dbr/3bAH16oyMK2cTl3Vpf29Z5/7fc0c85c8544ed967ec2509d169a51e3/115841.png,https://images.ctfassets.net/rs6bgs1g8dbr/7k3VpeG3cF7mCTkCpmY6cu/ee3d0c890df33b3ad4b4d5b9cd031ba9/f_45.png,Spain,6915,772,851,841,625,581
S. Nhaga,4.5,DEF,PAR,https://gaming.uefa.com/en/uclfantasy/static-assets/ucl2020/images/default_player@2x.png?v=5.4,0,0,0,0,Mauro Burruchaga,61,Mauro Burruchaga,Arsenal,63,https://media.contentapi.ea.com/content/dam/ea/easfc/fc-24/ratings/common/full/player-portraits/p247254.png.adapt.50w.png,https://images.ctfassets.net/rs6bgs1g8dbr/5HXFM2XwFlgDJ3ehJ1FYbK/59ed614754aa339fa365650785f99ed2/110394.png,https://images.ctfassets.net/rs6bgs1g8dbr/2WDsnQSFUeeDtN5E5VaRtQ/fd880af45fc99e56aac677d6bf583d77/f_52.png,Argentina,63,51,60,61,56,58
I. Grbić,4.5,GK,ATM,https://img.uefa.com/imgml/TP/players/1/2024/75x75/250056074.jpg?v=4.07,0,0,0,0,Ivo Grbić,84,Ivo Grbić,Atlético de Madrid,75,https://media.contentapi.ea.com/content/dam/ea/easfc/fc-24/ratings/common/full/player-portraits/p258390.png.adapt.50w.png,https://images.ctfassets.net/rs6bgs1g8dbr/452jAa9UhkaM3gXX81Roqk/ec88e48a2b43d5e7a3fef6a38c96c16f/240.png,https://images.ctfassets.net/rs6bgs1g8dbr/14fF2K15SAGhgRD8gv1hCs/4115961b1636a5aacb8b8ff0057e0688/f_10.png,Croatia,761,711,741,761,324,73
A. Dadie,4.5,MID,RSO,https://img.uefa.com/imgml/TP/players/1/2024/75x75/250163315.jpg?v=4.07,0,0,0,0,Alphonso Davies,61,Alphonso Davies,FC Bayern München,83,https://media.contentapi.ea.com/content/dam/ea/easfc/fc-24/ratings/common/full/player-portraits/p234396.png.adapt.50w.png,https://images.ctfassets.net/rs6bgs1g8dbr/1Uh6FbAG5LLX0OdAnHi84E/ed4e33b98ac5d03b2adad5a4e2efb777/21.png,https://images.ctfassets.net/rs6bgs1g8dbr/47dRsBymvMr3YATwWSnlhV/672e421a8434492fca2ee84bd02f570e/f_70.png,Canada,951,66,781,841,742,77
J. Castellanos,4.5,MID,ATM,https://img.uefa.com/imgml/TP/players/1/2024/75x75/250189145.jpg?v=4.07,0,0,0,0,Deyna Castellanos,87,Deyna Castellanos,Manchester City,80,https://media.contentapi.ea.com/content/dam/ea/easfc/fc-24/ratings/common/full/player-portraits/p268303.png.adapt.50w.png,https://images.ctfassets.net/rs6bgs1g8dbr/1jvffbZxBKNqAaDMGf80Rm/e9c1794885ea8e5a7dfd33e493fa0617/116017.png,https://images.ctfassets.net/rs6bgs1g8dbr/6pfSJoxoHhrE09if4JAair/4ac57f9305edf25390ff58d81f269637/f_61.png,Venezuela,74,83,77,83,55,70
